opportunity_id,sales_agent_id,product_id,account_id,deal_stage,engage_date,close_date,close_value
M16D8PYH,17,4,,Engaging,2017-01-05,,
RK52YU8S,9,1,72,Lost,2017-01-05,2017-03-09,0.0
E8EY51IC,14,5,52,Lost,2017-01-05,2017-03-26,0.0
HG07LMHI,5,1,72,Won,2017-01-05,2017-03-19,4716.0
VPXW8RJS,31,3,,Engaging,2017-01-05,,
85XNDIK1,30,0,5,Lost,2017-01-05,2017-03-30,0.0
2U54WYQ1,23,1,31,Won,2017-01-05,2017-03-23,4211.0
VCA1WAB0,0,3,24,Lost,2017-01-06,2017-03-21,0.0
T7T1YIM7,21,4,,Engaging,2017-01-06,,
MXNVX2AM,9,1,10,Lost,2017-01-06,2017-03-18,0.0
1G866GH4,9,2,71,Won,2017-01-06,2017-03-17,56.0
WDG0B1IR,7,2,59,Lost,2017-01-06,2017-03-23,0.0
Q5CABPMO,7,2,24,Won,2017-01-06,2017-03-23,44.0
HHBA93J5,30,0,43,Won,2017-01-06,2017-03-27,532.0
R0W6A9BG,3,0,72,Lost,2017-01-06,2017-05-10,0.0
P5EGQ0HI,3,0,84,Lost,2017-01-06,2017-03-20,0.0
L1EJIE5L,20,1,42,Lost,2017-01-06,2017-03-17,0.0
S3XI6YB3,2,0,15,Lost,2017-01-06,2017-03-24,0.0
BBC3JB3H,0,0,38,Won,2017-01-07,2017-03-08,622.0
4JHY98UG,18,0,,Engaging,2017-01-07,,
7XVLKX8G,1,4,8,Lost,2017-01-07,2017-03-05,0.0
G39V1X3G,12,2,,Engaging,2017-01-07,,
OX4P78HP,12,5,77,Won,2017-01-07,2017-03-16,1257.0
72LNJRY9,33,5,46,Won,2017-01-07,2017-03-25,1135.0
8C2WG2FB,32,3,35,Lost,2017-01-07,2017-03-28,0.0
L0345WKB,32,1,50,Won,2017-01-07,2017-03-14,4313.0
S24L8LVR,0,4,14,Won,2017-01-08,2017-03-18,5210.0
JXWXEJXE,3,2,58,Won,2017-01-08,2017-03-27,47.0
W2JCRPLX,26,3,43,Won,2017-01-08,2017-03-22,3220.0
EQCD7G7Q,24,0,36,Engaging,2017-01-08,,
1M2I2NXQ,13,2,19,Won,2017-01-08,2017-03-26,47.0
XYNTWPN1,11,2,59,Engaging,2017-01-08,,
54EGR0AD,11,2,79,Won,2017-01-08,2017-03-25,63.0
VT5Y73GX,0,2,2,Won,2017-01-09,2017-03-15,56.0
8O9V7UOZ,0,2,59,Won,2017-01-09,2017-03-01,65.0
GIIC5H9X,21,4,17,Won,2017-01-09,2017-03-19,5743.0
9WMU7YHD,18,2,48,Won,2017-01-09,2017-03-03,53.0
8BQMFR86,12,4,1,Won,2017-01-09,2017-03-30,4974.0
DDCC6ZPK,19,3,51,Won,2017-01-09,2017-03-25,3892.0
YMGWLEHY,14,1,1,Won,2017-01-09,2017-03-21,3822.0
FKS9MVF6,5,0,37,Won,2017-01-09,2017-03-02,504.0
6Q67ZUJ1,33,2,,Engaging,2017-01-09,,
HF8ABDF6,24,3,76,Won,2017-01-09,2017-03-29,3145.0
Y6UBZM6P,23,4,,Engaging,2017-01-09,,
SIRC44NM,23,0,23,Won,2017-01-09,2017-03-27,564.0
7S6SHJJG,32,5,20,Won,2017-01-09,2017-03-14,1117.0
ZE84UHHB,0,2,37,Won,2017-01-10,2017-03-26,59.0
2R3ZA84D,9,2,22,Won,2017-01-10,2017-03-28,52.0
LTTYTAXA,19,1,41,Won,2017-01-10,2017-03-24,4694.0
RIW4VWBW,25,4,,Engaging,2017-01-10,,
ZWFPD71J,31,1,54,Won,2017-01-10,2017-03-06,5620.0
T5C527Z9,30,5,63,Won,2017-01-10,2017-03-08,1095.0
XC4LTIEO,3,0,12,Lost,2017-01-10,2017-05-02,0.0
AEBF9M5T,3,0,58,Won,2017-01-10,2017-03-30,489.0
DWUD4S0P,26,0,,Engaging,2017-01-10,,
MCE5DKD1,26,2,3,Engaging,2017-01-10,,
EV46ES18,26,4,30,Won,2017-01-10,2017-03-16,5908.0
ID3IJHUS,26,3,76,Won,2017-01-10,2017-03-11,3820.0
YBJ72HKE,33,5,35,Lost,2017-01-10,2017-03-12,0.0
RW39Y63V,23,1,,Engaging,2017-01-10,,
5DEO8EDS,23,0,57,Won,2017-01-10,2017-03-20,581.0
8LW65NDL,11,4,,Engaging,2017-01-10,,
CJ2ON1LV,12,1,49,Engaging,2017-01-11,,
4I8X7EMW,12,1,,Engaging,2017-01-11,,
WPXAMXD2,9,4,24,Lost,2017-01-11,2017-03-10,0.0
A4BBDK82,5,0,29,Won,2017-01-11,2017-03-28,585.0
LMOAYCUK,31,5,54,Engaging,2017-01-11,,
4XCJP60W,31,0,49,Won,2017-01-11,2017-05-06,572.0
CDKX2A19,3,3,84,Won,2017-01-11,2017-03-12,3669.0
344I60EI,26,5,30,Won,2017-01-11,2017-03-16,1091.0
YI30GSB5,6,5,56,Lost,2017-01-11,2017-03-31,0.0
0IYQX303,20,1,17,Won,2017-01-11,2017-03-17,4905.0
6IMUQYMN,12,0,74,Won,2017-01-12,2017-03-10,540.0
N9GAZ6B6,7,2,84,Won,2017-01-12,2017-03-20,49.0
8O3IYWSM,5,0,28,Won,2017-01-12,2017-05-17,513.0
R3OR0J5C,3,2,29,Won,2017-01-12,2017-03-30,54.0
VCSHYIU8,33,5,,Engaging,2017-01-12,,
0I6U3MQ6,11,0,24,Engaging,2017-01-12,,
RXV4UXRE,11,2,79,Won,2017-01-12,2017-03-23,56.0
5AKGNKX1,0,2,44,Won,2017-01-13,2017-03-16,58.0
KNLMLTJH,0,2,72,Won,2017-01-13,2017-03-27,58.0
WRUG19FZ,25,3,74,Engaging,2017-01-13,,
UQQE9ILV,29,1,39,Engaging,2017-01-13,,
G9GH5KV5,31,1,49,Won,2017-01-13,2017-03-21,4453.0
H06UZJH8,30,2,54,Lost,2017-01-13,2017-05-08,0.0
K1RXVUG9,30,0,49,Won,2017-01-13,2017-03-14,619.0
1QT3STIA,33,4,76,Won,2017-01-13,2017-05-14,5163.0
070M5M6X,33,1,32,Won,2017-01-13,2017-03-25,4071.0
DFTR2O9K,20,2,17,Won,2017-01-13,2017-05-08,56.0
W8CXDBQN,23,2,,Engaging,2017-01-13,,
S9MECO24,11,3,68,Lost,2017-01-13,2017-03-31,0.0
EJSFO67U,19,1,83,Won,2017-01-14,2017-03-29,4375.0
VKT0UN11,29,3,10,Engaging,2017-01-14,,
SKTD4GGU,31,0,30,Won,2017-01-14,2017-03-28,610.0
JIACLB24,23,0,61,Engaging,2017-01-14,,
SNAPG5KC,23,3,34,Lost,2017-01-14,2017-05-05,0.0
561707V4,23,1,76,Won,2017-01-14,2017-03-17,4554.0
J28ZRO9G,15,3,43,Won,2017-01-14,2017-05-18,2880.0
5VYJCJAE,12,4,82,Engaging,2017-01-15,,
BTUG5VDL,12,1,37,Engaging,2017-01-15,,
KZ8Q0AFX,12,5,36,Lost,2017-01-15,2017-05-02,0.0
CT3HBBI2,27,2,48,Engaging,2017-01-15,,
AOOFHH6F,26,2,60,Won,2017-01-15,2017-05-18,60.0
5U9Y1P87,33,0,11,Won,2017-01-15,2017-03-21,688.0
J0Y91LUA,33,4,31,Won,2017-01-15,2017-03-22,6142.0
YBRZQFEO,33,1,32,Won,2017-01-15,2017-03-31,4939.0
PHR8KB1Y,8,4,75,Won,2017-01-15,2017-05-15,6270.0
GR2X90DZ,23,0,,Engaging,2017-01-15,,
TBZMXKH4,15,3,0,Won,2017-01-15,2017-03-29,3833.0
WNXZ1FGS,17,5,7,Lost,2017-01-16,2017-03-28,0.0
S3W6Q07M,31,4,0,Engaging,2017-01-16,,
K64TY8LU,33,2,,Engaging,2017-01-16,,
6389JY2H,4,2,35,Won,2017-01-16,2017-06-02,57.0
SZ81H1PM,2,2,8,Won,2017-01-16,2017-03-17,47.0
M842E8JB,11,2,19,Lost,2017-01-16,2017-03-13,0.0
JRJ7DBW5,17,3,55,Lost,2017-01-17,2017-03-19,0.0
N9C0OCYY,7,2,37,Won,2017-01-17,2017-05-04,57.0
0OESOJNN,29,5,75,Engaging,2017-01-17,,
R7XZAIWS,5,3,27,Won,2017-01-17,2017-03-14,3257.0
FFO5WOHT,31,0,69,Won,2017-01-17,2017-05-08,511.0
XHHJ48MJ,31,0,78,Won,2017-01-17,2017-03-14,607.0
YAR5GGA4,26,4,9,Won,2017-01-17,2017-03-29,5120.0
NOVPMLOV,8,5,35,Won,2017-01-17,2017-03-23,1343.0
UPHN2I1Q,8,2,59,Won,2017-01-17,2017-05-14,55.0
NN9R2Y4W,23,2,21,Won,2017-01-17,2017-03-30,49.0
977FJ9QQ,21,0,70,Lost,2017-01-18,2017-03-29,0.0
DZ57QIQN,17,4,,Engaging,2017-01-18,,
A6Y1V5Z0,14,1,83,Won,2017-01-18,2017-06-04,4426.0
NU8LWEWU,29,4,33,Won,2017-01-18,2017-05-03,5264.0
PFHS80CR,5,1,12,Lost,2017-01-18,2017-05-20,0.0
OZ5S8NCK,30,1,,Engaging,2017-01-18,,
904203D6,4,2,18,Won,2017-01-18,2017-03-29,59.0
Z0TSV030,14,0,52,Won,2017-01-19,2017-03-30,617.0
8C4QM1X6,7,0,10,Won,2017-01-19,2017-06-04,565.0
NOPI41RP,29,0,64,Won,2017-01-19,2017-03-01,511.0
2536CW3V,31,5,57,Lost,2017-01-19,2017-05-08,0.0
AC5YXLIR,30,2,21,Won,2017-01-19,2017-03-30,60.0
HSGJKH6U,30,3,53,Won,2017-01-19,2017-03-29,3407.0
4TZF9N1D,30,3,76,Won,2017-01-19,2017-03-28,3273.0
HNKZ2IC6,26,5,78,Lost,2017-01-19,2017-03-26,0.0
BB6TCH8B,26,2,69,Lost,2017-01-19,2017-05-05,0.0
IMTPZV7J,4,3,29,Won,2017-01-19,2017-05-01,3363.0
A4JROIDO,23,2,,Engaging,2017-01-19,,
6NXY7144,23,0,76,Won,2017-01-19,2017-03-31,365.0
KBKHKULU,32,4,46,Won,2017-01-19,2017-03-18,4869.0
INMJIFTF,12,0,51,Won,2017-01-20,2017-06-06,599.0
FUVQ5UKB,17,3,43,Won,2017-01-20,2017-05-20,3194.0
O462ARMZ,14,4,11,Won,2017-01-20,2017-06-05,5429.0
6DCKCXDC,5,1,35,Won,2017-01-20,2017-05-05,5008.0
QVF0JRM5,5,3,15,Won,2017-01-20,2017-03-28,3459.0
7QGG2LO3,30,1,76,Lost,2017-01-20,2017-05-25,0.0
Y6HNPIIT,30,1,35,Won,2017-01-20,2017-03-07,4559.0
IBKRO1AN,30,1,45,Won,2017-01-20,2017-03-28,4221.0
3TDWLPMV,3,3,75,Lost,2017-01-20,2017-03-11,0.0
JN1ZFD18,3,2,15,Won,2017-01-20,2017-03-06,56.0
ZE7ILYKB,26,1,49,Won,2017-01-20,2017-05-03,5508.0
SRFVQ0HG,4,5,10,Lost,2017-01-20,2017-03-24,0.0
D7H1EGS9,32,0,46,Lost,2017-01-20,2017-03-20,0.0
1DDW2GQW,0,3,8,Lost,2017-01-21,2017-03-09,0.0
PMEENWD5,12,1,28,Engaging,2017-01-21,,
WPGTHV8V,9,0,58,Won,2017-01-21,2017-03-19,657.0
Z1WLLL1H,31,0,,Engaging,2017-01-21,,
6GNJMYMO,31,1,40,Lost,2017-01-21,2017-05-05,0.0
GWAT8UWK,3,0,61,Won,2017-01-21,2017-03-25,638.0
ETZKANFZ,26,0,,Engaging,2017-01-21,,
IZD69C5Q,6,2,2,Won,2017-01-21,2017-06-06,41.0
QFU565JJ,13,4,36,Won,2017-01-21,2017-05-07,5582.0
Z5BCBTAO,2,2,44,Won,2017-01-21,2017-05-20,60.0
2KKRRM1G,32,5,78,Won,2017-01-21,2017-05-03,1036.0
RLUGVSNV,9,5,24,Won,2017-01-22,2017-05-12,943.0
ZKSJ1DOK,27,0,41,Won,2017-01-22,2017-06-07,581.0
K8RQWTP4,5,2,10,Lost,2017-01-22,2017-05-15,0.0
RSZC6BMW,4,0,71,Won,2017-01-22,2017-05-07,538.0
O7YNBRX0,20,5,17,Won,2017-01-22,2017-03-28,1100.0
PK1PS0KR,13,3,,Engaging,2017-01-22,,
AAYV8GV4,0,3,37,Lost,2017-01-23,2017-05-05,0.0
EDEBWIOX,1,3,22,Lost,2017-01-23,2017-05-28,0.0
VAH6Y3F6,5,5,35,Won,2017-01-23,2017-05-17,1039.0
4U431MNA,3,2,14,Lost,2017-01-23,2017-05-11,0.0
5HKAT5GS,20,5,73,Won,2017-01-23,2017-05-10,1076.0
F5VDTC4M,24,2,43,Lost,2017-01-23,2017-05-06,0.0
UO4KXDBC,24,2,57,Lost,2017-01-23,2017-05-23,0.0
TBIW957T,2,2,59,Won,2017-01-23,2017-03-16,53.0
MSEIIH95,2,3,66,Won,2017-01-23,2017-03-23,3046.0
RPONINLM,23,5,,Engaging,2017-01-23,,
V4324HG4,11,2,0,Lost,2017-01-23,2017-05-06,0.0
N852D2Z8,32,0,60,Lost,2017-01-23,2017-03-30,0.0
CF1CSNPX,17,1,41,Won,2017-01-24,2017-03-31,5140.0
NOXNFJ2L,9,5,75,Won,2017-01-24,2017-05-17,1067.0
F569KUVC,31,0,,Engaging,2017-01-24,,
PKDJTR06,31,5,34,Engaging,2017-01-24,,
VYPYVO8V,23,0,,Engaging,2017-01-24,,
3LJAJVHR,18,1,52,Lost,2017-01-25,2017-05-29,0.0
NN6CSUWT,17,5,80,Won,2017-01-25,2017-03-21,1065.0
X69POZIN,30,0,46,Won,2017-01-25,2017-05-06,481.0
4FAEDB16,26,0,40,Lost,2017-01-25,2017-05-22,0.0
CPGCT81C,33,0,13,Won,2017-01-25,2017-03-06,499.0
TK9T01QM,20,1,0,Lost,2017-01-25,2017-05-07,0.0
P13DDOTM,13,2,4,Won,2017-01-25,2017-03-08,59.0
1PN7TVPX,23,2,35,Lost,2017-01-25,2017-05-01,0.0
9ZKORPL2,11,2,36,Won,2017-01-25,2017-05-09,45.0
1D54L027,15,3,,Engaging,2017-01-25,,
1ZCOKNNI,32,1,64,Won,2017-01-25,2017-05-14,5743.0
BVYMJ6TD,18,4,74,Won,2017-01-26,2017-05-13,6117.0
W5ADQ9SH,9,1,15,Lost,2017-01-26,2017-05-26,0.0
VXX8GJGY,19,5,70,Won,2017-01-26,2017-03-19,1158.0
ES9L0DXE,14,2,42,Won,2017-01-26,2017-05-22,59.0
AANB25RH,31,5,13,Lost,2017-01-26,2017-05-24,0.0
36PTGLTW,33,3,76,Won,2017-01-26,2017-03-24,3106.0
6WTNSL1T,24,3,50,Won,2017-01-26,2017-03-19,2982.0
PV1DISEC,32,4,35,Won,2017-01-26,2017-03-16,6101.0
S6BG03TB,0,4,72,Won,2017-01-27,2017-05-08,5883.0
2YOW2BI0,12,4,77,Won,2017-01-27,2017-05-22,5051.0
IQ9KYZCG,9,5,66,Won,2017-01-27,2017-05-11,1155.0
AWDOKG69,14,0,6,Lost,2017-01-27,2017-05-10,0.0
C4AFMVFM,29,4,9,Won,2017-01-27,2017-03-06,5616.0
WK6ERCGR,29,4,30,Won,2017-01-27,2017-06-06,5116.0
64DJ954O,30,5,11,Won,2017-01-27,2017-03-30,1136.0
84V18DBW,0,5,22,Won,2017-01-28,2017-06-01,1216.0
WFY0S4WW,0,5,35,Won,2017-01-28,2017-05-02,1089.0
HA1KXAIS,18,3,11,Won,2017-01-28,2017-06-04,3908.0
CENVLTFH,12,5,71,Engaging,2017-01-28,,
EAYD98X2,9,1,18,Lost,2017-01-28,2017-05-27,0.0
YR4W59KS,9,1,22,Lost,2017-01-28,2017-05-18,0.0
SNFW1FD7,9,3,67,Won,2017-01-28,2017-05-07,3369.0
4NGSQODD,29,1,5,Engaging,2017-01-28,,
2EOF1QCY,29,4,40,Won,2017-01-28,2017-05-20,5259.0
5BE27MLY,33,1,,Engaging,2017-01-28,,
O5O4ZAAC,33,5,78,Lost,2017-01-28,2017-05-08,0.0
YBAKNQ8Z,20,3,7,Lost,2017-01-28,2017-03-30,0.0
N5UIZYIV,32,2,44,Engaging,2017-01-28,,
QY6HCHDH,0,2,11,Won,2017-01-29,2017-05-25,52.0
CZ3XOD03,21,4,0,Won,2017-01-29,2017-05-11,5772.0
LQ44KCMI,18,1,73,Lost,2017-01-29,2017-03-13,0.0
WVJBVA61,1,3,15,Won,2017-01-29,2017-03-21,3496.0
MV9AO6WU,27,3,23,Won,2017-01-29,2017-03-12,3602.0
VS2G74XQ,14,2,79,Won,2017-01-29,2017-03-09,57.0
Q37IWCG1,7,2,24,Won,2017-01-29,2017-05-11,51.0
CUR03RXO,25,3,64,Won,2017-01-29,2017-06-14,3689.0
81APSLDP,29,5,76,Won,2017-01-29,2017-05-03,1170.0
RBXWRHBJ,5,0,59,Lost,2017-01-29,2017-03-06,0.0
G2GU9DYX,5,1,56,Won,2017-01-29,2017-05-06,4736.0
KBR253C0,31,3,,Engaging,2017-01-29,,
379DUF2N,26,0,,Engaging,2017-01-29,,
67IKZGGJ,33,5,,Engaging,2017-01-29,,
05DTWSVC,8,2,27,Lost,2017-01-29,2017-05-05,0.0
2YQHHWJ3,2,2,84,Lost,2017-01-29,2017-05-22,0.0
ZW58VIDI,23,2,34,Won,2017-01-29,2017-05-25,64.0
Q7IIF1IP,23,2,40,Won,2017-01-29,2017-06-05,55.0
AALARPLH,23,3,31,Won,2017-01-29,2017-03-13,2970.0
8YIANRVX,32,1,,Engaging,2017-01-29,,
5FFY13G5,1,2,61,Lost,2017-01-30,2017-05-19,0.0
01X8H9SO,12,1,7,Won,2017-01-30,2017-05-13,5035.0
VLADQZ43,9,1,15,Lost,2017-01-30,2017-05-31,0.0
N9VYMV3W,9,1,24,Won,2017-01-30,2017-03-10,4774.0
A7SA2L21,27,6,,Engaging,2017-01-30,,
2FTB6A7I,29,4,41,Won,2017-01-30,2017-05-16,5390.0
7V9A9TXZ,6,5,10,Won,2017-01-30,2017-06-06,1190.0
HWDRCUYU,4,4,2,Won,2017-01-30,2017-05-14,5755.0
GFV4W89I,24,1,60,Won,2017-01-30,2017-06-13,4933.0
7A4AC5BC,2,3,58,Won,2017-01-30,2017-06-04,3642.0
3B6HWK65,23,2,5,Lost,2017-01-30,2017-05-07,0.0
A3BK99P6,18,3,41,Won,2017-01-31,2017-03-17,2923.0
9W7PFSNX,12,0,,Engaging,2017-01-31,,
XYLNH45V,17,5,80,Engaging,2017-01-31,,
GVBWTDI3,17,5,,Engaging,2017-01-31,,
NY21X16G,9,1,84,Won,2017-01-31,2017-03-10,5035.0
O5BC64NW,33,1,82,Lost,2017-01-31,2017-05-26,0.0
4DW2FDX4,2,2,14,Won,2017-01-31,2017-05-20,54.0
A66X4Q2J,2,2,44,Won,2017-01-31,2017-05-01,54.0
VFEV5XBS,11,5,,Engaging,2017-01-31,,
IT9YW5RP,15,0,36,Won,2017-01-31,2017-05-26,592.0
7IZ2GMYK,9,0,71,Won,2017-02-01,2017-05-16,640.0
TTY0X4TG,9,1,18,Won,2017-02-01,2017-05-05,5127.0
L8D22SSW,9,3,2,Won,2017-02-01,2017-06-17,3822.0
ZDDZ64A2,7,3,18,Lost,2017-02-01,2017-06-17,0.0
RDJFZGM9,31,2,5,Lost,2017-02-01,2017-06-13,0.0
4563ENEB,3,0,29,Won,2017-02-01,2017-05-02,574.0
4WP0VJAS,3,3,10,Won,2017-02-01,2017-06-18,2525.0
60UOBOEM,24,6,33,Won,2017-02-01,2017-06-07,30288.0
AJZB6F22,23,4,31,Lost,2017-02-01,2017-05-18,0.0
W4K39GNG,32,0,60,Lost,2017-02-01,2017-03-29,0.0
VN8LKQN3,21,5,,Engaging,2017-02-02,,
IXOHJYRM,27,6,9,Lost,2017-02-02,2017-05-09,0.0
RMNHSNW9,27,2,41,Lost,2017-02-02,2017-05-01,0.0
QPFNQYMV,7,3,37,Won,2017-02-02,2017-05-14,3581.0
D77SFTS4,5,5,75,Lost,2017-02-02,2017-03-12,0.0
ZHY9C8OO,31,5,,Engaging,2017-02-02,,
WRBWZRFD,8,1,12,Lost,2017-02-02,2017-05-05,0.0
031BBF1I,2,2,22,Won,2017-02-02,2017-03-30,54.0
H2MC2E7K,23,5,11,Engaging,2017-02-02,,
O11S2R63,21,5,43,Won,2017-02-03,2017-06-03,1121.0
G13DD850,18,0,62,Won,2017-02-03,2017-06-04,477.0
WZU2OHYU,12,0,11,Won,2017-02-03,2017-05-05,515.0
HVODWXRO,17,2,25,Lost,2017-02-03,2017-05-01,0.0
N3JIVUNY,19,3,73,Lost,2017-02-03,2017-05-11,0.0
RGCH6CUF,25,5,31,Won,2017-02-03,2017-06-20,975.0
JX7WZ9UP,25,3,69,Won,2017-02-03,2017-05-01,3376.0
FDCEBWRI,29,0,20,Won,2017-02-03,2017-03-12,458.0
ZL6TJDPG,5,0,28,Lost,2017-02-03,2017-05-16,0.0
DWBSHB8M,31,0,30,Lost,2017-02-03,2017-05-23,0.0
0AJ6LTZ0,31,0,30,Won,2017-02-03,2017-03-14,622.0
SVMB8M7E,31,0,46,Won,2017-02-03,2017-06-09,441.0
6AWEAWCM,30,1,43,Lost,2017-02-03,2017-05-15,0.0
4Q4NBPD6,6,0,58,Won,2017-02-03,2017-05-21,538.0
K8VSDOP8,33,4,31,Won,2017-02-03,2017-03-29,4667.0
YNP9PI1X,8,5,10,Won,2017-02-03,2017-06-15,1018.0
3XVY4LEU,20,1,6,Won,2017-02-03,2017-05-09,4671.0
OCGXWE8H,23,2,,Engaging,2017-02-03,,
8K1OGB0R,11,1,7,Won,2017-02-03,2017-05-16,4634.0
RTKUPEX7,32,5,40,Lost,2017-02-03,2017-06-10,0.0
QQDO45YR,1,3,75,Won,2017-02-04,2017-05-09,3470.0
USVLKDF4,12,0,18,Engaging,2017-02-04,,
HT25XIAV,17,5,62,Lost,2017-02-04,2017-05-18,0.0
88KUDE6J,19,4,0,Won,2017-02-04,2017-05-30,5366.0
AOOD3MWW,7,5,59,Lost,2017-02-04,2017-05-26,0.0
JCPQZ2SN,25,5,9,Engaging,2017-02-04,,
HZIU2NOT,30,4,,Engaging,2017-02-04,,
RZ2PUH86,30,0,33,Won,2017-02-04,2017-05-17,582.0
GLVSDQQT,30,0,69,Won,2017-02-04,2017-05-02,583.0
107BPCAS,8,0,14,Lost,2017-02-04,2017-05-16,0.0
OCLEO3CD,23,4,20,Won,2017-02-04,2017-05-19,6079.0
FTVCNH87,32,5,20,Lost,2017-02-04,2017-05-07,0.0
GQCRMEIL,32,5,43,Won,2017-02-04,2017-06-02,1068.0
UK2JIE61,0,2,8,Won,2017-02-05,2017-05-04,55.0
YM8DBAFV,18,0,68,Engaging,2017-02-05,,
AEDL7EC6,18,3,79,Lost,2017-02-05,2017-05-02,0.0
OV5X3O5I,18,0,1,Won,2017-02-05,2017-03-27,493.0
MMWX1A4H,9,5,58,Lost,2017-02-05,2017-06-20,0.0
LSVMMUJ0,9,1,11,Won,2017-02-05,2017-03-25,5559.0
RP7KA6HS,27,2,48,Engaging,2017-02-05,,
97KFQSX1,27,3,60,Won,2017-02-05,2017-05-09,3351.0
08APB75Q,3,0,38,Won,2017-02-05,2017-05-13,501.0
P9PFSLS6,33,2,,Engaging,2017-02-05,,
6RL97BR9,4,2,37,Lost,2017-02-05,2017-05-08,0.0
TPVFA5B8,20,0,48,Won,2017-02-05,2017-05-07,532.0
FHLOUD3V,23,2,64,Lost,2017-02-05,2017-05-24,0.0
4E01ALB0,23,3,32,Won,2017-02-05,2017-05-04,3103.0
E4THD359,15,0,,Engaging,2017-02-05,,
K4HVGBVH,12,4,26,Won,2017-02-06,2017-05-22,5505.0
6VIK2VX8,25,2,38,Engaging,2017-02-06,,
30R81VZX,31,1,82,Engaging,2017-02-06,,
XDLQ71X4,31,5,78,Lost,2017-02-06,2017-05-22,0.0
TH9RV79M,33,2,,Engaging,2017-02-06,,
L33YUX9V,4,5,56,Won,2017-02-06,2017-05-15,1068.0
QT7LRWTN,23,3,9,Won,2017-02-06,2017-05-04,3357.0
Q1JKHY7H,11,2,48,Lost,2017-02-06,2017-05-06,0.0
BY0O646G,32,0,64,Lost,2017-02-06,2017-05-27,0.0
5831YZMT,32,0,23,Won,2017-02-06,2017-06-23,532.0
7VOW7BUJ,18,1,,Engaging,2017-02-07,,
2J5E145N,17,1,,Engaging,2017-02-07,,
AZUBCO7L,17,3,11,Lost,2017-02-07,2017-05-06,0.0
FOWAY95L,9,4,24,Won,2017-02-07,2017-05-05,5786.0
YFB7Y92U,27,6,,Engaging,2017-02-07,,
KGZL60NI,25,5,64,Lost,2017-02-07,2017-05-11,0.0
SRZMNS79,5,5,67,Won,2017-02-07,2017-05-19,1131.0
S6645YWA,31,0,78,Engaging,2017-02-07,,
B5A1BERF,31,1,73,Engaging,2017-02-07,,
0XMB83YO,31,4,60,Won,2017-02-07,2017-05-15,5401.0
4TEO0LE1,6,5,44,Won,2017-02-07,2017-03-28,1062.0
IEAPJ5X1,33,5,,Engaging,2017-02-07,,
5P82H5AA,20,3,83,Won,2017-02-07,2017-03-23,3695.0
BN8UTT8O,13,2,11,Lost,2017-02-07,2017-06-04,0.0
V751HK8R,2,2,22,Won,2017-02-07,2017-06-03,60.0
H4TBCR80,23,1,33,Lost,2017-02-07,2017-05-28,0.0
QWL218JV,23,3,63,Won,2017-02-07,2017-06-13,2919.0
L2S4T3VA,18,4,,Engaging,2017-02-08,,
AF8NG5JC,18,2,2,Engaging,2017-02-08,,
IVJP36UT,18,3,,Engaging,2017-02-08,,
12M4HB7G,18,0,55,Won,2017-02-08,2017-05-01,623.0
1XVTUE5J,12,2,73,Lost,2017-02-08,2017-03-31,0.0
3VKO28KR,9,3,61,Lost,2017-02-08,2017-05-04,0.0
9A9E1KPG,27,0,27,Engaging,2017-02-08,,
5IES0B4B,29,2,60,Won,2017-02-08,2017-05-04,49.0
HUFYU0AT,5,0,65,Lost,2017-02-08,2017-05-24,0.0
GMI6XZ4O,5,0,10,Won,2017-02-08,2017-05-04,612.0
TF19VML9,31,5,,Engaging,2017-02-08,,
YOQCQ4UO,31,0,35,Won,2017-02-08,2017-03-18,534.0
KOZTDBJ5,31,5,11,Won,2017-02-08,2017-06-07,1103.0
ZHXIDZNI,30,1,,Engaging,2017-02-08,,
8NMPO9K3,3,0,12,Won,2017-02-08,2017-05-10,582.0
PU7GV4MK,6,3,11,Lost,2017-02-08,2017-05-13,0.0
RCQDGE4W,6,4,8,Won,2017-02-08,2017-05-04,6292.0
ZT832XIR,8,2,24,Lost,2017-02-08,2017-06-25,0.0
I995O4XJ,24,2,33,Won,2017-02-08,2017-05-24,63.0
EOXZGSX9,2,3,28,Won,2017-02-08,2017-05-13,3522.0
PW5OGY78,23,2,43,Lost,2017-02-08,2017-05-29,0.0
NJCSG7MX,23,0,53,Won,2017-02-08,2017-05-04,532.0
ZYRF768H,11,2,39,Lost,2017-02-08,2017-05-04,0.0
5Q8BQ64R,15,3,42,Won,2017-02-08,2017-05-22,3645.0
ZNNBFAKF,32,1,78,Lost,2017-02-08,2017-05-10,0.0
L47EPGVT,0,4,29,Won,2017-02-09,2017-03-01,4760.0
9GENDMWA,12,0,1,Won,2017-02-09,2017-05-25,603.0
DHACLHPS,17,0,4,Lost,2017-02-09,2017-05-22,0.0
GKLE0CDI,17,3,79,Won,2017-02-09,2017-03-02,3249.0
E9DJS1D8,9,1,18,Lost,2017-02-09,2017-03-17,0.0
22ZJM20V,9,1,66,Lost,2017-02-09,2017-05-18,0.0
C47Z92AG,9,1,84,Lost,2017-02-09,2017-05-09,0.0
XT9YNOV2,19,4,0,Won,2017-02-09,2017-06-11,5724.0
TMZQX7F8,25,5,33,Lost,2017-02-09,2017-05-02,0.0
5JHSTFEZ,25,5,53,Lost,2017-02-09,2017-05-11,0.0
BAOSO1I2,30,0,21,Won,2017-02-09,2017-05-02,516.0
